trip_id,driver_id,pickup_time,pickup_zone,drop_zone,distance_km,surge_multiplier,fare,pickup_hour,day_of_week,month
5148,461,2026-02-23 14:45:00,Jayanagar,Whitefield,10.98,1.2,258.0,14,1,02
5149,480,2026-02-23 15:00:00,Koramangala,MG Road,16.53,1.2,358.0,15,1,02
5150,555,2026-02-23 15:15:00,MG Road,Indiranagar,23.79,1.2,488.0,15,1,02
5151,589,2026-02-23 15:30:00,Jayanagar,Indiranagar,5.92,1.0,139.0,15,1,02
5152,113,2026-02-23 15:45:00,Indiranagar,Indiranagar,4.77,1.0,122.0,15,1,02
5153,310,2026-02-23 16:00:00,Indiranagar,MG Road,2.77,1.2,110.0,16,1,02
5154,329,2026-02-23 16:15:00,Indiranagar,Whitefield,10.37,1.0,206.0,16,1,02
5155,497,2026-02-23 16:30:00,Jayanagar,Koramangala,9.77,1.0,197.0,16,1,02
5156,200,2026-02-23 16:45:00,Indiranagar,Koramangala,11.91,1.2,274.0,16,1,02
5157,131,2026-02-23 17:00:00,Jayanagar,Indiranagar,13.58,1.0,254.0,17,1,02
5158,486,2026-02-23 17:15:00,Indiranagar,Whitefield,19.43,1.2,410.0,17,1,02
5159,116,2026-02-23 17:30:00,Koramangala,Whitefield,11.02,1.0,215.0,17,1,02
5160,237,2026-02-23 17:45:00,Koramangala,Jayanagar,9.6,1.0,194.0,17,1,02
5161,429,2026-02-23 18:00:00,Whitefield,Jayanagar,21.02,1.5,548.0,18,1,02
5162,266,2026-02-23 18:15:00,Indiranagar,MG Road,21.55,1.0,373.0,18,1,02
5163,559,2026-02-23 18:30:00,Indiranagar,Jayanagar,7.35,1.0,160.0,18,1,02
5164,410,2026-02-23 18:45:00,Jayanagar,MG Road,9.24,1.0,189.0,18,1,02
5165,540,2026-02-23 19:00:00,Jayanagar,Koramangala,20.98,1.0,365.0,19,1,02
5166,570,2026-02-23 19:15:00,Indiranagar,Indiranagar,3.83,1.0,107.0,19,1,02
5167,581,2026-02-23 19:30:00,Whitefield,Whitefield,9.49,1.0,192.0,19,1,02
5168,200,2026-02-23 19:45:00,Indiranagar,Koramangala,12.31,2.0,469.0,19,1,02
5169,209,2026-02-23 20:00:00,Jayanagar,Koramangala,6.3,1.5,217.0,20,1,02
5170,443,2026-02-23 20:15:00,Indiranagar,MG Road,6.14,1.2,171.0,20,1,02
5171,273,2026-02-23 20:30:00,Jayanagar,Indiranagar,11.77,1.5,340.0,20,1,02
5172,337,2026-02-23 20:45:00,Indiranagar,MG Road,19.35,1.0,340.0,20,1,02
5173,262,2026-02-23 21:00:00,MG Road,Koramangala,21.33,1.0,370.0,21,1,02
5174,493,2026-02-23 21:15:00,Jayanagar,Whitefield,24.52,1.0,418.0,21,1,02
5175,316,2026-02-23 21:30:00,Whitefield,Jayanagar,3.7,1.2,127.0,21,1,02
5176,364,2026-02-23 21:45:00,MG Road,MG Road,6.98,1.0,155.0,21,1,02
5177,363,2026-02-23 22:00:00,Indiranagar,Koramangala,19.4,1.0,341.0,22,1,02
5178,392,2026-02-23 22:15:00,Jayanagar,Jayanagar,14.43,1.5,400.0,22,1,02
5179,374,2026-02-23 22:30:00,MG Road,Jayanagar,9.54,1.0,193.0,22,1,02
5180,103,2026-02-23 22:45:00,Whitefield,Koramangala,6.73,1.0,151.0,22,1,02
5181,128,2026-02-23 23:00:00,Jayanagar,Indiranagar,8.45,1.0,177.0,23,1,02
5182,426,2026-02-23 23:15:00,MG Road,Koramangala,11.87,1.0,228.0,23,1,02
5183,592,2026-02-23 23:30:00,MG Road,Whitefield,6.07,1.0,141.0,23,1,02
5184,528,2026-02-23 23:45:00,MG Road,Jayanagar,24.18,1.0,413.0,23,1,02
5185,249,2026-02-24 00:00:00,Koramangala,Whitefield,4.47,1.0,117.0,00,2,02
5186,128,2026-02-24 00:15:00,Indiranagar,MG Road,24.67,1.0,420.0,00,2,02
5187,588,2026-02-24 00:30:00,Jayanagar,Jayanagar,21.36,1.0,370.0,00,2,02
5188,410,2026-02-24 00:45:00,Jayanagar,Indiranagar,11.73,2.0,452.0,00,2,02
5189,538,2026-02-24 01:00:00,Jayanagar,Koramangala,19.02,1.0,335.0,01,2,02
5190,165,2026-02-24 01:15:00,MG Road,MG Road,17.44,1.2,374.0,01,2,02
5191,456,2026-02-24 01:30:00,Indiranagar,Whitefield,6.91,1.2,184.0,01,2,02
5192,121,2026-02-24 01:45:00,Whitefield,MG Road,9.8,1.0,197.0,01,2,02
5193,352,2026-02-24 02:00:00,Jayanagar,Indiranagar,13.8,1.0,257.0,02,2,02
5194,335,2026-02-24 02:15:00,Indiranagar,Koramangala,16.67,1.0,300.0,02,2,02
5195,327,2026-02-24 02:30:00,Indiranagar,MG Road,14.49,1.2,321.0,02,2,02
5196,113,2026-02-24 02:45:00,Koramangala,Whitefield,12.88,1.0,243.0,02,2,02
5197,413,2026-02-24 03:00:00,Jayanagar,MG Road,12.19,1.0,233.0,03,2,02
5198,149,2026-02-24 03:15:00,MG Road,Koramangala,13.46,1.0,252.0,03,2,02
5199,218,2026-02-24 03:30:00,Indiranagar,MG Road,11.99,1.0,230.0,03,2,02
5200,154,2026-02-24 03:45:00,Indiranagar,Whitefield,14.45,1.0,267.0,03,2,02
5201,238,2026-02-24 04:00:00,Whitefield,Koramangala,22.42,1.5,579.0,04,2,02
5202,153,2026-02-24 04:15:00,Koramangala,Indiranagar,16.56,1.0,298.0,04,2,02
5203,144,2026-02-24 04:30:00,Indiranagar,Indiranagar,18.62,1.0,329.0,04,2,02
5204,403,2026-02-24 04:45:00,Indiranagar,Jayanagar,15.74,1.2,343.0,04,2,02
5205,153,2026-02-24 05:00:00,MG Road,MG Road,16.79,1.5,453.0,05,2,02
5206,174,2026-02-24 05:15:00,MG Road,Whitefield,15.3,1.0,280.0,05,2,02
5207,146,2026-02-24 05:30:00,Whitefield,MG Road,2.62,1.0,89.0,05,2,02
5208,113,2026-02-24 05:45:00,Whitefield,Koramangala,24.99,1.0,425.0,05,2,02
5209,265,2026-02-24 06:00:00,Whitefield,Jayanagar,2.77,1.0,92.0,06,2,02
5210,202,2026-02-24 06:15:00,MG Road,Whitefield,11.09,1.0,216.0,06,2,02
5211,380,2026-02-24 06:30:00,MG Road,MG Road,4.42,1.0,116.0,06,2,02
5212,358,2026-02-24 06:45:00,Koramangala,Whitefield,4.23,1.0,113.0,06,2,02
5213,570,2026-02-24 07:00:00,Jayanagar,Koramangala,20.25,1.5,531.0,07,2,02
5214,437,2026-02-24 07:15:00,Jayanagar,Jayanagar,11.8,1.0,227.0,07,2,02
5215,456,2026-02-24 07:30:00,Koramangala,Whitefield,20.43,1.0,356.0,07,2,02
5216,498,2026-02-24 07:45:00,Jayanagar,Koramangala,8.27,2.0,348.0,07,2,02
5217,238,2026-02-24 08:00:00,MG Road,Indiranagar,7.9,1.2,202.0,08,2,02
5218,263,2026-02-24 08:15:00,Jayanagar,Whitefield,7.78,1.0,167.0,08,2,02
5219,509,2026-02-24 08:30:00,MG Road,Jayanagar,16.17,1.0,293.0,08,2,02
5220,487,2026-02-24 08:45:00,Koramangala,Whitefield,20.74,2.0,722.0,08,2,02
5221,211,2026-02-24 09:00:00,Whitefield,Whitefield,12.4,1.0,236.0,09,2,02
5222,202,2026-02-24 09:15:00,Koramangala,Koramangala,10.72,1.2,253.0,09,2,02
5223,117,2026-02-24 09:30:00,Jayanagar,MG Road,24.39,1.5,624.0,09,2,02
5224,368,2026-02-24 09:45:00,MG Road,MG Road,4.69,1.0,120.0,09,2,02
5225,282,2026-02-24 10:00:00,Jayanagar,Whitefield,13.19,1.2,297.0,10,2,02
5226,472,2026-02-24 10:15:00,Jayanagar,Jayanagar,11.4,2.0,442.0,10,2,02
5227,124,2026-02-24 10:30:00,Whitefield,Jayanagar,4.26,1.2,137.0,10,2,02
5228,129,2026-02-24 10:45:00,Jayanagar,Koramangala,8.17,1.0,173.0,10,2,02
5229,271,2026-02-24 11:00:00,Whitefield,Whitefield,2.65,1.5,135.0,11,2,02
5230,509,2026-02-24 11:15:00,MG Road,Whitefield,22.17,1.0,383.0,11,2,02
5231,328,2026-02-24 11:30:00,MG Road,MG Road,15.98,1.2,348.0,11,2,02
5232,478,2026-02-24 11:45:00,Whitefield,Koramangala,20.75,1.0,361.0,11,2,02
5233,288,2026-02-24 12:00:00,Koramangala,Indiranagar,14.0,1.0,260.0,12,2,02
5234,446,2026-02-24 12:15:00,MG Road,Jayanagar,15.79,1.0,287.0,12,2,02
5235,330,2026-02-24 12:30:00,Koramangala,Jayanagar,18.12,1.0,322.0,12,2,02
5236,421,2026-02-24 12:45:00,MG Road,Whitefield,22.88,1.0,393.0,12,2,02
5237,440,2026-02-24 13:00:00,MG Road,Koramangala,4.11,1.0,112.0,13,2,02
5238,219,2026-02-24 13:15:00,Indiranagar,Indiranagar,9.61,1.0,194.0,13,2,02
5239,256,2026-02-24 13:30:00,Jayanagar,Jayanagar,18.31,1.0,325.0,13,2,02
5240,372,2026-02-24 13:45:00,Jayanagar,Koramangala,24.04,1.5,616.0,13,2,02
5241,275,2026-02-24 14:00:00,Koramangala,Indiranagar,24.56,1.2,502.0,14,2,02
5242,565,2026-02-24 14:15:00,Jayanagar,Whitefield,16.68,1.0,300.0,14,2,02
5243,204,2026-02-24 14:30:00,Koramangala,MG Road,6.45,1.0,147.0,14,2,02
5244,192,2026-02-24 14:45:00,MG Road,Jayanagar,4.74,1.0,121.0,14,2,02
5245,286,2026-02-24 15:00:00,Indiranagar,Jayanagar,23.76,1.0,406.0,15,2,02
5246,560,2026-02-24 15:15:00,Indiranagar,Indiranagar,11.98,1.2,276.0,15,2,02
5247,383,2026-02-24 15:30:00,MG Road,MG Road,6.48,1.2,177.0,15,2,02
5248,281,2026-02-24 15:45:00,Whitefield,Koramangala,23.48,1.0,402.0,15,2,02
5249,270,2026-02-24 16:00:00,Whitefield,Whitefield,4.4,1.2,139.0,16,2,02
5250,287,2026-02-24 16:15:00,Jayanagar,Koramangala,18.78,1.2,398.0,16,2,02
5251,275,2026-02-24 16:30:00,Koramangala,Indiranagar,16.38,1.0,296.0,16,2,02
5252,322,2026-02-24 16:45:00,Indiranagar,Jayanagar,4.02,1.0,110.0,16,2,02
5253,333,2026-02-24 17:00:00,Jayanagar,Jayanagar,9.79,1.0,197.0,17,2,02
5254,262,2026-02-24 17:15:00,MG Road,Koramangala,5.45,1.0,132.0,17,2,02
5255,521,2026-02-24 17:30:00,Indiranagar,Whitefield,15.9,1.0,288.0,17,2,02
5256,234,2026-02-24 17:45:00,Koramangala,Indiranagar,12.97,1.0,245.0,17,2,02
5257,491,2026-02-24 18:00:00,Koramangala,Whitefield,2.1,1.0,82.0,18,2,02
5258,580,2026-02-24 18:15:00,Whitefield,Indiranagar,24.44,1.0,417.0,18,2,02
5259,324,2026-02-24 18:30:00,Jayanagar,Whitefield,10.04,1.0,201.0,18,2,02
5260,253,2026-02-24 18:45:00,MG Road,Koramangala,7.94,1.0,169.0,18,2,02
5261,133,2026-02-24 19:00:00,Indiranagar,MG Road,7.12,1.0,157.0,19,2,02
5262,155,2026-02-24 19:15:00,Koramangala,Indiranagar,5.65,1.0,135.0,19,2,02
5263,542,2026-02-24 19:30:00,Indiranagar,Koramangala,24.98,1.0,425.0,19,2,02
5264,107,2026-02-24 19:45:00,MG Road,Jayanagar,8.79,1.2,218.0,19,2,02
5265,344,2026-02-24 20:00:00,Indiranagar,Jayanagar,11.33,1.5,330.0,20,2,02
5266,413,2026-02-24 20:15:00,Jayanagar,Whitefield,22.04,1.0,381.0,20,2,02
5267,226,2026-02-24 20:30:00,Whitefield,Jayanagar,16.76,1.0,301.0,20,2,02
5268,112,2026-02-24 20:45:00,Indiranagar,MG Road,10.48,1.5,311.0,20,2,02
5269,116,2026-02-24 21:00:00,Whitefield,Indiranagar,22.66,1.2,468.0,21,2,02
5270,308,2026-02-24 21:15:00,MG Road,Whitefield,19.24,1.0,339.0,21,2,02
5271,143,2026-02-24 21:30:00,Whitefield,Indiranagar,7.24,1.2,190.0,21,2,02
5272,473,2026-02-24 21:45:00,Indiranagar,Indiranagar,16.81,1.0,302.0,21,2,02
5273,584,2026-02-24 22:00:00,Indiranagar,Koramangala,23.22,1.0,398.0,22,2,02
5274,561,2026-02-24 22:15:00,Koramangala,Jayanagar,13.42,2.0,503.0,22,2,02
5275,235,2026-02-24 22:30:00,Indiranagar,Indiranagar,18.87,1.0,333.0,22,2,02
5276,328,2026-02-24 22:45:00,Whitefield,MG Road,24.34,1.5,623.0,22,2,02
5277,211,2026-02-24 23:00:00,Koramangala,MG Road,17.88,1.0,318.0,23,2,02
5278,407,2026-02-24 23:15:00,Indiranagar,Jayanagar,4.36,1.0,115.0,23,2,02
5279,557,2026-02-24 23:30:00,Indiranagar,Jayanagar,7.62,1.0,164.0,23,2,02
5280,260,2026-02-24 23:45:00,MG Road,Whitefield,15.69,1.2,342.0,23,2,02
5281,431,2026-02-25 00:00:00,Koramangala,Whitefield,8.34,1.0,175.0,00,3,02
5282,364,2026-02-25 00:15:00,MG Road,Whitefield,24.02,1.2,492.0,00,3,02
5283,325,2026-02-25 00:30:00,MG Road,Jayanagar,11.32,1.2,264.0,00,3,02
5284,571,2026-02-25 00:45:00,MG Road,Indiranagar,12.52,1.0,238.0,00,3,02
5285,317,2026-02-25 01:00:00,Jayanagar,Koramangala,18.14,1.0,322.0,01,3,02
5286,556,2026-02-25 01:15:00,MG Road,Whitefield,14.06,1.0,261.0,01,3,02
5287,145,2026-02-25 01:30:00,Whitefield,Koramangala,10.79,1.2,254.0,01,3,02
5288,314,2026-02-25 01:45:00,Indiranagar,MG Road,3.76,1.5,160.0,01,3,02
5289,159,2026-02-25 02:00:00,Jayanagar,Jayanagar,15.72,1.0,286.0,02,3,02
5290,232,2026-02-25 02:15:00,MG Road,MG Road,21.95,1.0,379.0,02,3,02
5291,204,2026-02-25 02:30:00,Indiranagar,Whitefield,17.77,1.0,317.0,02,3,02
5292,295,2026-02-25 02:45:00,Koramangala,Indiranagar,10.77,1.0,212.0,02,3,02
5293,513,2026-02-25 03:00:00,Koramangala,Whitefield,4.94,1.0,124.0,03,3,02
5294,589,2026-02-25 03:15:00,Indiranagar,Koramangala,20.78,1.2,434.0,03,3,02
5295,257,2026-02-25 03:30:00,Whitefield,Whitefield,23.66,2.0,810.0,03,3,02
5296,198,2026-02-25 03:45:00,Indiranagar,Indiranagar,10.93,1.5,321.0,03,3,02
5297,326,2026-02-25 04:00:00,Indiranagar,Indiranagar,18.76,1.0,331.0,04,3,02
5298,512,2026-02-25 04:15:00,Jayanagar,Jayanagar,11.45,1.0,222.0,04,3,02
5299,305,2026-02-25 04:30:00,Koramangala,Jayanagar,13.55,1.0,253.0,04,3,02
5300,179,2026-02-25 04:45:00,Koramangala,Indiranagar,21.24,1.0,369.0,04,3,02
5301,224,2026-02-25 05:00:00,MG Road,Indiranagar,3.92,1.0,109.0,05,3,02
5302,571,2026-02-25 05:15:00,Indiranagar,Koramangala,14.2,1.0,263.0,05,3,02
5303,528,2026-02-25 05:30:00,Indiranagar,Whitefield,6.94,1.2,185.0,05,3,02
5304,318,2026-02-25 05:45:00,Whitefield,Jayanagar,9.82,1.0,197.0,05,3,02
5305,104,2026-02-25 06:00:00,Koramangala,Koramangala,16.82,1.5,453.0,06,3,02
5306,190,2026-02-25 06:15:00,Whitefield,Whitefield,2.63,1.0,89.0,06,3,02
5307,204,2026-02-25 06:30:00,Jayanagar,Jayanagar,15.66,1.0,285.0,06,3,02
5308,493,2026-02-25 06:45:00,MG Road,Koramangala,8.52,1.0,178.0,06,3,02
5309,219,2026-02-25 07:00:00,Whitefield,MG Road,17.4,1.0,311.0,07,3,02
5310,233,2026-02-25 07:15:00,Koramangala,MG Road,5.26,2.0,258.0,07,3,02
5311,412,2026-02-25 07:30:00,Jayanagar,Jayanagar,18.92,1.0,334.0,07,3,02
5312,196,2026-02-25 07:45:00,Indiranagar,Koramangala,16.85,1.5,454.0,07,3,02
5313,568,2026-02-25 08:00:00,Jayanagar,Whitefield,24.34,1.0,415.0,08,3,02
5314,534,2026-02-25 08:15:00,Whitefield,Whitefield,22.96,1.0,394.0,08,3,02
5315,431,2026-02-25 08:30:00,Koramangala,Koramangala,8.52,1.0,178.0,08,3,02
5316,243,2026-02-25 08:45:00,Whitefield,MG Road,2.63,1.5,134.0,08,3,02
5317,388,2026-02-25 09:00:00,Indiranagar,Koramangala,17.07,1.0,306.0,09,3,02
5318,128,2026-02-25 09:15:00,Indiranagar,MG Road,15.87,2.0,576.0,09,3,02
5319,378,2026-02-25 09:30:00,Koramangala,MG Road,2.63,1.0,89.0,09,3,02
5320,333,2026-02-25 09:45:00,MG Road,Whitefield,4.82,1.0,122.0,09,3,02
5321,117,2026-02-25 10:00:00,Jayanagar,Jayanagar,15.45,1.2,338.0,10,3,02
5322,159,2026-02-25 10:15:00,Jayanagar,Indiranagar,22.97,1.0,395.0,10,3,02
5323,190,2026-02-25 10:30:00,Indiranagar,Koramangala,22.85,1.0,393.0,10,3,02
5324,592,2026-02-25 10:45:00,Whitefield,MG Road,5.48,1.5,198.0,10,3,02
5325,299,2026-02-25 11:00:00,Whitefield,Koramangala,10.85,1.0,213.0,11,3,02
5326,462,2026-02-25 11:15:00,MG Road,Jayanagar,2.99,1.0,95.0,11,3,02
5327,541,2026-02-25 11:30:00,Whitefield,Jayanagar,12.79,1.0,242.0,11,3,02
5328,126,2026-02-25 11:45:00,Jayanagar,Indiranagar,19.32,1.0,340.0,11,3,02
5329,125,2026-02-25 12:00:00,Whitefield,Indiranagar,20.17,1.0,353.0,12,3,02
5330,494,2026-02-25 12:15:00,MG Road,MG Road,13.48,1.0,252.0,12,3,02
5331,401,2026-02-25 12:30:00,Jayanagar,Indiranagar,4.21,1.2,136.0,12,3,02
5332,439,2026-02-25 12:45:00,Whitefield,MG Road,10.77,1.0,212.0,12,3,02
5333,367,2026-02-25 13:00:00,Jayanagar,Whitefield,23.44,1.2,482.0,13,3,02
5334,561,2026-02-25 13:15:00,Indiranagar,MG Road,7.28,1.0,159.0,13,3,02
5335,281,2026-02-25 13:30:00,Indiranagar,Indiranagar,9.35,1.0,190.0,13,3,02
5336,556,2026-02-25 13:45:00,Indiranagar,Koramangala,19.18,1.0,338.0,13,3,02
5337,460,2026-02-25 14:00:00,Whitefield,Indiranagar,18.87,1.2,400.0,14,3,02
5338,168,2026-02-25 14:15:00,MG Road,Jayanagar,22.98,1.2,474.0,14,3,02
5339,595,2026-02-25 14:30:00,Jayanagar,Indiranagar,10.93,1.0,214.0,14,3,02
5340,451,2026-02-25 14:45:00,Koramangala,Whitefield,13.84,1.0,258.0,14,3,02
5341,512,2026-02-25 15:00:00,Indiranagar,MG Road,12.75,1.2,290.0,15,3,02
5342,559,2026-02-25 15:15:00,Indiranagar,Jayanagar,23.34,1.5,600.0,15,3,02
5343,591,2026-02-25 15:30:00,Koramangala,MG Road,19.69,1.2,414.0,15,3,02
5344,421,2026-02-25 15:45:00,Koramangala,MG Road,21.12,1.0,367.0,15,3,02
5345,149,2026-02-25 16:00:00,Whitefield,Indiranagar,5.06,1.0,126.0,16,3,02
5346,275,2026-02-25 16:15:00,Jayanagar,Koramangala,20.21,1.2,424.0,16,3,02
5347,152,2026-02-25 16:30:00,Indiranagar,Jayanagar,11.96,1.0,229.0,16,3,02
5348,202,2026-02-25 16:45:00,MG Road,Whitefield,2.54,1.0,88.0,16,3,02
5349,316,2026-02-25 17:00:00,Whitefield,Whitefield,3.38,1.0,101.0,17,3,02
5350,538,2026-02-25 17:15:00,Whitefield,Koramangala,17.59,1.0,314.0,17,3,02
5351,288,2026-02-25 17:30:00,MG Road,Koramangala,10.56,2.0,417.0,17,3,02
5352,157,2026-02-25 17:45:00,MG Road,Indiranagar,21.97,1.5,569.0,17,3,02
5353,147,2026-02-25 18:00:00,MG Road,Whitefield,18.89,1.0,333.0,18,3,02
5354,259,2026-02-25 18:15:00,Koramangala,Jayanagar,2.5,1.0,88.0,18,3,02
5355,589,2026-02-25 18:30:00,Indiranagar,Koramangala,17.8,1.2,380.0,18,3,02
5356,274,2026-02-25 18:45:00,Koramangala,Koramangala,6.42,1.0,146.0,18,3,02
5357,342,2026-02-25 19:00:00,Indiranagar,Koramangala,11.72,1.0,226.0,19,3,02
5358,382,2026-02-25 19:15:00,Koramangala,Jayanagar,16.37,1.0,296.0,19,3,02
5359,341,2026-02-25 19:30:00,Jayanagar,Whitefield,22.07,1.0,381.0,19,3,02
5360,470,2026-02-25 19:45:00,Indiranagar,Jayanagar,12.49,1.0,237.0,19,3,02
5361,105,2026-02-25 20:00:00,Whitefield,Jayanagar,20.6,1.0,359.0,20,3,02
5362,184,2026-02-25 20:15:00,Indiranagar,Indiranagar,20.01,1.0,350.0,20,3,02
5363,408,2026-02-25 20:30:00,Indiranagar,Koramangala,11.53,1.5,334.0,20,3,02
5364,461,2026-02-25 20:45:00,Indiranagar,Whitefield,13.52,1.5,379.0,20,3,02
5365,559,2026-02-25 21:00:00,Jayanagar,Indiranagar,18.11,1.2,386.0,21,3,02
5366,348,2026-02-25 21:15:00,Koramangala,Indiranagar,2.72,1.0,91.0,21,3,02
5367,154,2026-02-25 21:30:00,Whitefield,MG Road,22.49,1.0,387.0,21,3,02
5368,261,2026-02-25 21:45:00,Koramangala,Koramangala,19.71,1.2,415.0,21,3,02
5369,534,2026-02-25 22:00:00,Koramangala,Whitefield,7.74,1.5,249.0,22,3,02
5370,522,2026-02-25 22:15:00,MG Road,Whitefield,24.57,1.0,419.0,22,3,02
5371,511,2026-02-25 22:30:00,Jayanagar,Whitefield,6.13,1.0,142.0,22,3,02
5372,326,2026-02-25 22:45:00,MG Road,Koramangala,23.02,1.0,395.0,22,3,02
5373,115,2026-02-25 23:00:00,Jayanagar,Whitefield,9.46,1.0,192.0,23,3,02
5374,324,2026-02-25 23:15:00,Koramangala,Jayanagar,19.55,1.0,343.0,23,3,02
5375,161,2026-02-25 23:30:00,Koramangala,Jayanagar,12.5,2.0,475.0,23,3,02
5376,222,2026-02-25 23:45:00,Jayanagar,Koramangala,18.94,1.0,334.0,23,3,02
5377,377,2026-02-26 00:00:00,Koramangala,Whitefield,5.58,1.0,134.0,00,4,02
5378,146,2026-02-26 00:15:00,Koramangala,MG Road,8.2,2.0,346.0,00,4,02
5379,553,2026-02-26 00:30:00,Whitefield,MG Road,4.3,1.0,114.0,00,4,02
5380,490,2026-02-26 00:45:00,MG Road,MG Road,21.9,1.5,568.0,00,4,02
5381,394,2026-02-26 01:00:00,MG Road,Jayanagar,8.81,1.0,182.0,01,4,02
5382,162,2026-02-26 01:15:00,MG Road,MG Road,17.97,2.0,639.0,01,4,02
5383,186,2026-02-26 01:30:00,Indiranagar,Whitefield,20.87,1.0,363.0,01,4,02
5384,546,2026-02-26 01:45:00,Whitefield,Whitefield,22.73,2.0,782.0,01,4,02
5385,310,2026-02-26 02:00:00,MG Road,MG Road,4.44,1.0,117.0,02,4,02
5386,178,2026-02-26 02:15:00,MG Road,Indiranagar,22.54,1.0,388.0,02,4,02
5387,302,2026-02-26 02:30:00,Whitefield,MG Road,6.54,1.0,148.0,02,4,02
5388,402,2026-02-26 02:45:00,Koramangala,Indiranagar,18.95,1.0,334.0,02,4,02
5389,497,2026-02-26 03:00:00,MG Road,Koramangala,18.76,1.0,331.0,03,4,02
5390,323,2026-02-26 03:15:00,Koramangala,Koramangala,2.2,2.0,166.0,03,4,02
5391,322,2026-02-26 03:30:00,MG Road,Whitefield,7.07,1.0,156.0,03,4,02
5392,103,2026-02-26 03:45:00,Jayanagar,Jayanagar,13.31,1.2,300.0,03,4,02
5393,578,2026-02-26 04:00:00,Indiranagar,Whitefield,11.66,1.0,225.0,04,4,02
5394,106,2026-02-26 04:15:00,MG Road,Whitefield,23.13,1.5,595.0,04,4,02
5395,193,2026-02-26 04:30:00,Jayanagar,Jayanagar,10.27,1.0,204.0,04,4,02
5396,108,2026-02-26 04:45:00,Whitefield,Whitefield,23.55,2.0,806.0,04,4,02
5397,528,2026-02-26 05:00:00,Jayanagar,Jayanagar,12.57,1.0,239.0,05,4,02
5398,593,2026-02-26 05:15:00,Whitefield,Whitefield,24.18,1.0,413.0,05,4,02
5399,335,2026-02-26 05:30:00,MG Road,Koramangala,18.96,1.0,334.0,05,4,02
5400,208,2026-02-26 05:45:00,Whitefield,Indiranagar,21.07,1.2,439.0,05,4,02
5401,261,2026-02-26 06:00:00,Jayanagar,Whitefield,4.41,1.2,139.0,06,4,02
5402,309,2026-02-26 06:15:00,Indiranagar,Indiranagar,15.48,1.2,339.0,06,4,02
5403,340,2026-02-26 06:30:00,Koramangala,MG Road,5.28,1.0,129.0,06,4,02
5404,431,2026-02-26 06:45:00,Koramangala,Whitefield,8.85,1.0,183.0,06,4,02
5405,433,2026-02-26 07:00:00,Indiranagar,Koramangala,16.34,1.5,443.0,07,4,02
5406,150,2026-02-26 07:15:00,Koramangala,Jayanagar,18.7,1.0,330.0,07,4,02
5407,111,2026-02-26 07:30:00,MG Road,Koramangala,2.9,1.0,94.0,07,4,02
5408,451,2026-02-26 07:45:00,MG Road,Indiranagar,14.21,1.2,316.0,07,4,02
5409,256,2026-02-26 08:00:00,Jayanagar,Jayanagar,15.0,1.0,275.0,08,4,02
5410,592,2026-02-26 08:15:00,Jayanagar,Koramangala,3.81,1.2,129.0,08,4,02
5411,170,2026-02-26 08:30:00,Whitefield,Koramangala,13.52,1.0,253.0,08,4,02
5412,269,2026-02-26 08:45:00,Jayanagar,Koramangala,18.42,2.0,653.0,08,4,02
5413,372,2026-02-26 09:00:00,MG Road,Jayanagar,3.22,1.5,147.0,09,4,02
5414,168,2026-02-26 09:15:00,Jayanagar,Koramangala,19.49,1.2,411.0,09,4,02
5415,455,2026-02-26 09:30:00,Koramangala,Koramangala,15.26,1.0,279.0,09,4,02
5416,352,2026-02-26 09:45:00,Whitefield,Indiranagar,21.16,1.0,367.0,09,4,02
5417,148,2026-02-26 10:00:00,Whitefield,Koramangala,7.02,1.5,233.0,10,4,02
5418,284,2026-02-26 10:15:00,MG Road,Koramangala,21.17,1.0,368.0,10,4,02
5419,420,2026-02-26 10:30:00,Jayanagar,MG Road,4.17,1.2,135.0,10,4,02
5420,287,2026-02-26 10:45:00,Koramangala,Jayanagar,11.29,1.0,219.0,10,4,02
5421,190,2026-02-26 11:00:00,Jayanagar,MG Road,6.59,1.0,149.0,11,4,02
5422,546,2026-02-26 11:15:00,Indiranagar,Indiranagar,22.15,1.0,382.0,11,4,02
5423,432,2026-02-26 11:30:00,Jayanagar,MG Road,18.21,1.0,323.0,11,4,02
5424,239,2026-02-26 11:45:00,MG Road,Whitefield,2.58,1.2,106.0,11,4,02
5425,457,2026-02-26 12:00:00,Jayanagar,Jayanagar,2.22,1.2,100.0,12,4,02
5426,189,2026-02-26 12:15:00,Whitefield,Koramangala,8.7,1.0,180.0,12,4,02
5427,374,2026-02-26 12:30:00,Koramangala,MG Road,5.3,1.2,155.0,12,4,02
5428,119,2026-02-26 12:45:00,MG Road,MG Road,16.5,1.5,446.0,12,4,02
5429,571,2026-02-26 13:00:00,Indiranagar,Koramangala,17.27,1.2,371.0,13,4,02
5430,411,2026-02-26 13:15:00,Koramangala,Koramangala,23.66,1.0,405.0,13,4,02
5431,458,2026-02-26 13:30:00,Koramangala,Indiranagar,23.9,1.0,408.0,13,4,02
5432,474,2026-02-26 13:45:00,Whitefield,MG Road,17.15,1.5,461.0,13,4,02
5433,566,2026-02-26 14:00:00,Whitefield,MG Road,2.13,1.0,82.0,14,4,02
5434,254,2026-02-26 14:15:00,Whitefield,Whitefield,10.26,1.5,306.0,14,4,02
5435,490,2026-02-26 14:30:00,MG Road,Whitefield,13.8,1.2,308.0,14,4,02
